Run_id,Customer_id,Timestamp,Domain,IP Address,Name Server,Mail Server,Registrar,Registrant,Registered Address,Registration Country,Registration Date,Remarks,Redirection,Website,Login Page,Port,SSL,Company Keywords
17,JK01,2025-05-30 12:50:05,jka.mmupolice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jka.mmupolice.ph/page/bouncy.php?&bpae=GbhGdq0mpVxnj%2FMWBlJtJSWna4HsIMq6PDy4jW24UFA%2BMgfBKmVJhHspEPhQ6dDjKYegx%2Blh2TuFIKcW%2BYbs%2BlYBowV7Bz%2BS6vaDCQ5yZS%2FRAFUmrlcBYxfQT7FxY5Uyrr2Zywu9%2FXERA2hjl9js5rjQd0P7gK6imLim%2BXV84x0ocp8b8OYGSFTg%2Fy7cmAalQLRVlXKg7Opv3zdhrYdv86hshRmkzxSmmYep4HstAvWtUbr9FIji887yX%2Bqi0lYwBXJxWLyznm%2BeXcLxdQHDSDjMcovdCVIMf8XybCg8jNpIAulHeKATmsXqz9Vrewi8G05gWMWXoc6jDFILa6%2FuXaXr3mw17v4r&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:05,kashmirp.otlice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kashmirp.otlice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:05,jkpoliec.e.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jkpoliec.e.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:06,jktrafficpoli.ce.com.PHOTO,108.159.61.30,ns-1132.awsdns-13.org | ns-2029.awsdns-61.co.uk | ns-874.awsdns-45.net | ns-68.awsdns-08.com,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED FOR PRIVACY,US,2017-07-26,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:06,jkphol.ice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jkphol.ice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:06,kash.mirp2olice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:07,ka.shmurpoluce.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://ka.shmurpoluce.ph/page/bouncy.php?&bpae=GbhGdq0G5Vxnj%2FMWRo1JYNQprTBnhMjYNJDx2m9oP%2Bu3zx2cKu21lZ7hcVcaHFPSe6XOiVotaF8F1ic7fOT%2FWj30iCxIdQ44g%2BnoyRwJVDGc3RFINflTr5%2Fg0I%2FvNeenyy0x2YpWvlk3pMxgLB8j94K59Kyns%2FnOYDjBfjpFzsDY6DtT4KCG6QYgA9TA9AV5T0exb%2FaXbfLo5JYgCfbzjdkC0YoNEaE%2FNL8ml%2FM2pTMqyVvIXHFxM0f944ARD157D65jxpFXX3iwcKCsQGcGcYRmU8W%2FgWmEoY5ehHRS2QjY3uFQvIGk6dSHS486PqFuENYcMLRr%2FQ5GnbhA4Z1JdqiK4tcmrLhKiYLfCQ%3D%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:06,jkpwo.lice.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:08,jkbtrafficpol.ice.FM,Null,None,Null,BRS Media Inc.,BRS Media Inc.,350 Townsend Street | Suite 321,US,2025-02-19,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:08,kasghmir.police.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:08,j.ktdrafficpolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:08,jktrafficpolic.ve.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:08,jammupol.ice.info.SCIENCE,13.248.169.48,ns1.afternic.com | ns2.afternic.com,Null,Porkbun,jing yusheng,REDACTED FOR PRIVACY,CL,2019-10-03,Success,http://jammupol.ice.info.science/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:08,jkh.-ome.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jkh.-ome.ph/page/bouncy.php?&bpae=GbhGtq0mpEx79bvv%2B0r9lupRm6m9z2YtM%2F%2FBfkVi9wIVBzM%2BPAlHeW%2Bl%2Bwy8tb0wkyDYSxUsSfVP7AEKTEvQd2kZCADWWwHXq5rC7QA9%2FTMrgU1SuQQqnqBC9Z51IZEg8MuQI6rvV%2FHxy0pqtzDy6aPVRg1f7hj88d4fdXnhIuFsih5vE0Jc8qnFzo4Y9phNKkqAzXU%2BUl6fqiumf8URDP%2FKAYuRU0eMNOurCZMXcRlMG2E%2FqssJt4Yh6tZgg3Q0ZnfbVshOv0HjEi%2FHn%2FPiz3Ablqx4fHCnqBMzN%2B1dc0KC3OSHxA7aYP3xzZgAgJL8oY71lvwoG9QBIT20U6q61dIhSAnwvw%3D%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:09,jkhom.te.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:09,jk.trafficpolice.biz.BLUE,Null,ns1.afternic.com | ns2.afternic.com,Null,Squarespace Domains II LLC,,REDACTED,TR,2019-08-06,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:09,jktra.fficpolidce.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:09,jkct.rafficpolice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:09,jkh.ome.com.WATCH,18.239.111.13,ns-39.awsdns-04.com | ns-1092.awsdns-08.org | ns-1019.awsdns-63.net | ns-1595.awsdns-07.co.uk,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED | P.O. Box 285,US,2015-07-22,Success,http://jkh.ome.com.watch/,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:09,j.ktrafficpolica.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:09,jam.mupolicet.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=mupolicet.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:10,ja.mmulpolice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://ja.mmulpolice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:10,jt.khome.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:10,jsktraffi.cpolice.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:10,ka.shm3ir.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://ka.shm3ir.ph/page/bouncy.php?&bpae=GbhGtisGokx79ouoR2tMJItk18mGkxSnmTOVsA3ArDG27GUc6DmF9HmQHOMLnBro7HVuRR8rh%2BMheShhdiF6anJ7Ct%2B2pJN6Eixa0h9LqSSciHQDNFHp8befObI4smk6v3JBKZm85aTPChENbtGDyb687ts6hf6CsnavTUPHD09OKEP3wSPDAShw9JuPX9GrnUXOI1MXbf5mIRjJ5y92sNlgvviiPUM9QIZZSWh%2BxIl5p3eRFJZiv1ZvvHGl7hYwFvNi87%2B1LBTAROL4mQKsaVw1yubCy1DSAGS7vn4dKir15G%2FeEWW7V51f90aXRhfjWZXXF3jGU3AOpueKL%2BPqtnQ4Fty8QPDZ&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:10,jammxup.olice.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=olice.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:10,j.ktrafficpolsice.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:11,kashmirpol.icer.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:11,k.ashmir.net.ACCOUNTANT,76.223.54.146,ns1.afternic.com | ns2.afternic.com,Null,"Chengdu west dimension digital technology Co., LTD","['xiaoxia Cao', 'REDACTED FOR PRIVACY']",REDACTED FOR PRIVACY,CN,2015-10-13,Success,http://k.ashmir.net.accountant/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:10,ajkh.ome.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=ome.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:12,j.ammupolvice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:12,jammxu.police.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jammxu.police.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:12,jk.trafficnpolice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:12,xjammupoli.ce.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:12,xkashm.ir.PH,207.244.67.214,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://ww1.ir.ph/,Yes,No,80 | 443,Yes,No
17,JK01,2025-05-30 12:50:12,kashmirp.oulice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kashmirp.oulice.ph/page/bouncy.php?&bpae=GbhGti0mpVxn9Yv4RRM7stSsJUJ%2BhT6xC3RdCqpW61VTiEdAJDXmA%2BYVg7tPgZrH5Il3cp3is9HsfihT1MSkY22XORJqYeOTJjly0tgqrqdO02MDNCG11%2FZlLJbNbAavBGHxTpCUpI2Cgf8a7tLCwQIiK5SU4BsFx8mvHzRGZV3l4FISUe7w%2FkB1NdysAwkf2REhWjAfkdP4hCWuL1z6n8x%2Blj6w%2BT43RB6ZONcHOyaDAHonp6mHfH37D1moTJsbNw%2FkcEM6M1JqSD%2FZuXTua0gfzbF3ZEvjrmCflPo%2BTUkrMwXoikTVt1HTRDWNGdPDWZXXN3gGUkgOuucKl9pf8mXAFtyNN%2FCN&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:13,jkho.me.SCHULE.in,85.13.154.133,ns5.kasserver.com | ns6.kasserver.com,Null,Key-Systems GmbH,Null,Null,DE,2005-02-16,Success,http://jkho.me.schule.in/,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:13,kash.mira.UK,199.59.243.228,ns1.bodis.com | ns2.bodis.com,Null,Stenning Limited t/a Client Domain Management [Tag = DOF],Null,Null,Null,2020-01-27,Success,https://kash.mira.uk/,Yes,No,80 | 443,Yes,No
17,JK01,2025-05-30 12:50:13,jktraff.icpoice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jktraff.icpoice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:13,kash1mi.r.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:13,j.amnmupolice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:14,jktr.affilcpolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:14,jkpoliceese.rvices.GMBH.in,89.31.143.90,ns.udag.net | ns.udag.de | ns.udag.org,Null,united-domains AG,Null,Null,DE,2005-02-16,Success,http://jkpoliceese.rvices.gmbh.in/,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:14,kashmiryp.olice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:15,kakshmi.rpolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:15,jk.trafficpulice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:12,jkfp.f.OTT.in,89.31.143.90,ns.udag.net | ns.udag.de | ns.udag.org,Null,united-domains AG,Null,Null,CH,2005-02-16,Success,https://reparatur-allround.ch/,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:15,jktrafficp.olicme.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:15,kas.hmhirpolice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:15,jammupo.liceo.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:15,k.home.IM,76.223.54.146,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://k.home.im/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:15,jktra.fficpolice.net.EVENTS,76.223.54.146,ns1.afternic.com | ns2.afternic.com,Null,Dynadot Inc,Super Privacy Service LTD c/o Dynadot,REDACTED,US,2018-02-21,Success,http://jktra.fficpolice.net.events/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:15,kashm.irpilice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kashm.irpilice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:15,kash6mir.police.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kash6mir.police.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:16,jkho.5me.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:16,jammupolg.ice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:16,jk.trafficpolice.biz.DELIVERY,199.59.243.228,maceio.ns.porkbun.com | curitiba.ns.porkbun.com | salvador.ns.porkbun.com | fortaleza.ns.porkbun.com,Null,Porkbun LLC,"Private by Design, LLC",REDACTED,US,2024-03-14,Success,http://jk.trafficpolice.biz.delivery/,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:17,k.ashmirpolirce.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:17,kashmir.police.com.SYSTEMS,3.33.165.172,ns1.domaineasy.com | ns2.domaineasy.com,Null,"Sav.com, LLC","['Privacy Protection', 'REDACTED FOR PRIVACY']",REDACTED | 2229 S MICHIGAN AVE SUITE 303,US,2015-07-05,Success,Null,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:17,kash.midr.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=midr.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:18,jkt.raff-icpolice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:18,jktracfficpolic.e.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:18,kazshmirpol.ice.WS,13.248.169.48,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kazshmirpol.ice.ws/lander (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:18,jktr.affi0cpolice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jktr.affi0cpolice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:18,jktra.1fficpolice.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:18,jktracf.ficpolice.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=ficpolice.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:19,jkh.ome.org.DIGITAL,64.190.63.222,ns1.sedoparking.com | ns2.sedoparking.com,localhost. (Priority: 0),"GoDaddy.com, LLC","Domains By Proxy, LLC",REDACTED,US,2024-01-30,Success,https://sedo.com/search/details/?partnerid=324561&language=hi&domain=org.digital&origin=sales_lander_14&utm_medium=Parking&utm_campaign=offerpage (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:19,ka5sh.mir.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:19,jajmmupol.ice.WS,76.223.54.146,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jajmmupol.ice.ws/lander (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:19,jkthr.afficpolice.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:19,7jktraf.ficpolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:20,j.ktraffifcpolice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:20,jam.mu4.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:20,jkpolic.e.biz.MIAMI,199.59.243.228,curitiba.ns.porkbun.com | salvador.ns.porkbun.com | fortaleza.ns.porkbun.com | maceio.ns.porkbun.com,Null,Porkbun,"Menius Enterprises, Inc.",REDACTED FOR PRIVACY,US,2019-05-14,Success,http://jkpolic.e.biz.miami/,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:20,jammupol.ice.com.SELECT,18.172.64.50,ns-407.awsdns-50.com | ns-1096.awsdns-09.org | ns-852.awsdns-42.net | ns-1802.awsdns-33.co.uk,Null,Gandi SAS,Fractional Domains L.P.,REDACTED FOR PRIVACY,US,2020-08-13,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:20,jammupol.ice.com.FUN,40.124.176.171,NS1.COM.BLOG | NS2.COM.BLOG,Null,"Go Daddy, LLC","Domains By Proxy, LLC",None,US,2022-10-14,Success,http://jammupol.ice.com.fun/,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:21,kashmirpoi.ce.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:20,kjk.home.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:20,ja.m0mupolice.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=m0mupolice.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:21,kashmirpo.lice.jk.gov.LUXURY,199.59.243.228,NS1.BODIS.COM | NS2.BODIS.COM,Null,Edomains LLC,,None,MX,2023-10-14,Success,http://kashmirpo.lice.jk.gov.luxury/,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:21,kashm.irpolijce.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:21,kax.shmir.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:21,kashmirpoli.ce.com.GMBH,108.158.61.14,ns-984.awsdns-59.net | ns-1565.awsdns-03.co.uk | ns-1195.awsdns-21.org | ns-449.awsdns-56.com,Null,"DomainSite, Inc.","Domain Name Marketplace, Inc.",REDACTED,US,2016-06-19,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:22,kashmirpo.lvice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:21,jktra.fficpoliceh.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:22,jktrafficpoli.cex.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jktrafficpoli.cex.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 12:50:22,jkpolic.e.info.BARCELONA,31.214.178.54,ns2.dondominio.com | ns8.dondominio.com,Null,"Soluciones Corporativas IP, SLU",,None,ES,2016-03-20,Success,http://www.info.barcelona/,No,No,80,No,No
17,JK01,2025-05-30 12:50:23,0.jammupolice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://0.jammupolice.ph/page/bouncy.php?&bpae=GbhGdq0mpVxnj%2FMWBtINkyGna4HsIMq6PDyYjS25UlWeb0a4uvpZn3bXImr94%2B0Z9QYMkO%2B8a%2Fh8xF5ZTJ5V6tro%2BCs1c7yX3EGZyWyvPxQdZMQANC4DE1FGUbRTphuW02DLqlR1F0sonVpN4BbzMT17r6HBpDhY%2F6WYMlQtLyv2qLfsRxCCRF616lOwz9eYDkexb%2FaXbfLo5JYgCfbzgRkN0ooNEaE%2FCr8ml%2FP2ImO50dlDIaErSKgiBZg%2Bm9hMgC0F18DvyqnbvUaCWO9V6KYuA1kAnSe%2Byvs%2FcVHgiVBOj43YGM25UDj8FNZEybct42UlaDVsyrS%2FLLFfh5hU4OTvZWijjItn0eTfag%3D%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:24,jktrafficpoli.ce.org.PLACE,13.248.169.48,ns1.afternic.com | ns2.afternic.com,Null,Squarespace Domains II LLC,,REDACTED,TR,2021-08-09,Success,http://jktrafficpoli.ce.org.place/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:24,jamm0up.olice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jamm0up.olice.ph/page/bouncy.php?&bpae=GbhGtrsmpUx79rvvQS%2ByISfjJnqHlayewjUlUH4BYWGv6Ma4iOexU36JEqD6FVlXRTLWed9%2FJzN2rG2BDQsqceSuIQ3uLubFXUMEbbU1UKurCV4mOL3yoZ9gugAmbqokP2tKve3UDCXDahENTJMdtKOn9cAL6%2B66Fkidm6dhU0GOkoymBhz8zwFPF8Weg%2FO9XkkOjkQtBwIB23b9fcjL%2FBY9F4AwzPQbhkBo7uXmd%2BexIqITUuDIyf4zB9W9TqFqS4txOiFzTfTuIem6OE6B4rhiPqyU4r%2Bq5apAvg%2B5v%2F6ElKDhjm4ExYPE4R3GU0bFuOeYcqaTdXXQ8V8kTQPMyDcI5uQd&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 12:50:23,jkhh.ome.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:24,jkpol.ice.net.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:24,jktraffmicp.olice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:25,jk.traffipolice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 12:50:25,bkashmi.rpolice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:25,j.jhome.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 12:50:25,jammdupo.lice.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=lice.vg (Parked Domain),No,No,80 | 443,No,No
